Address Name	Booth Number	Latitude	Longitude	Search	Settlement Name	Settlement Number
היובל 1	26.0	32.03402485382844	34.879420887644635	היובל 1, יהוד-מונוסון	יהוד-מונוסון	9400
היובל 1	27.0	32.03402485382844	34.879420887644635	היובל 1, יהוד-מונוסון	יהוד-מונוסון	9400
דרך דיין משה 5	28.0	32.03096966306524	34.87797802604678	דרך דיין משה 5, יהוד-מונוסון	יהוד-מונוסון	9400
בר סימנטוב יעקב 32	29.0	32.03361000029072	34.883649989442745	בר סימנטוב יעקב 32, יהוד-מונוסון	יהוד-מונוסון	9400
יהודה הלוי	30.0	32.03111171144022	34.89114880969012	יהודה הלוי, יהוד-מונוסון	יהוד-מונוסון	9400
היובל 1	31.0	32.03402485382844	34.879420887644635	היובל 1, יהוד-מונוסון	יהוד-מונוסון	9400
סירקין 8	32.0	32.03310000339202	34.894660038358836	סירקין 8, יהוד-מונוסון	יהוד-מונוסון	9400
קדושי מצרים 35	33.0	32.034529997983256	34.892319978630326	קדושי מצרים 35, יהוד-מונוסון	יהוד-מונוסון	9400
כהן רם	35.0	32.0392221906249	34.891377933288425	כהן רם, יהוד-מונוסון	יהוד-מונוסון	9400
קדושי מצרים 35	36.0	32.034529997983256	34.892319978630326	קדושי מצרים 35, יהוד-מונוסון	יהוד-מונוסון	9400
וינהויז זאב 1	37.0	32.02970001009744	34.88657996751675	וינהויז זאב 1, יהוד-מונוסון	יהוד-מונוסון	9400
דרך החורש	38.0	32.032692699181354	34.87944358019446	דרך החורש, יהוד-מונוסון	יהוד-מונוסון	9400
שוהם נוה אפרים 1	101.0	32.029121286061674	34.870096152595536	שוהם נוה אפרים 1, יהוד-מונוסון	יהוד-מונוסון	9400
הפנינים נוה אפרים	102.0	32.03016650426916	34.87170886563096	הפנינים נוה אפרים, יהוד-מונוסון	יהוד-מונוסון	9400
שוהם נוה אפרים 1	103.0	32.029121286061674	34.870096152595536	שוהם נוה אפרים 1, יהוד-מונוסון	יהוד-מונוסון	9400
הפנינים נוה אפרים	104.0	32.03016650426916	34.87170886563096	הפנינים נוה אפרים, יהוד-מונוסון	יהוד-מונוסון	9400
וינהויז זאב 1	990.0	32.02970001009744	34.88657996751675	וינהויז זאב 1, יהוד-מונוסון	יהוד-מונוסון	9400
יצהר	1.0	32.16983000000005	35.23434000000003	יצהר, יצהר	יצהר	3749
נחל צין 2	1.0	32.14998242264873	35.113756339409996	נחל צין 2, יקיר	יקיר	3647
נחל צין 2	2.0	32.14998242264873	35.113756339409996	נחל צין 2, יקיר	יקיר	3647
ירחיב	1.0	32.15283000000005	34.96906000000007	ירחיב, ירחיב	ירחיב	718
הפרדס	1.0	32.14586372286445	34.89824070024628	הפרדס, ירקונה	ירקונה	183
לב הישוב 6	1.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
לב הישוב 6	2.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
לב הישוב 6	3.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
לב הישוב 6	4.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
לב הישוב 6	5.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
לב הישוב 6	6.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
לב הישוב 6	7.0	32.22440000000006	34.99736000000007	לב הישוב 6, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	101.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	102.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	103.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	104.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	105.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	106.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
שד הדקלים צור יגאל 2	107.0	32.21548872161156	34.98609531327848	שד הדקלים צור יגאל 2, כוכב יאיר	כוכב יאיר	1224
כפר ברא	1.0	32.131080000000054	34.97113000000007	כפר ברא, כפר ברא	כפר ברא	633
כפר ברא	2.0	32.131080000000054	34.97113000000007	כפר ברא, כפר ברא	כפר ברא	633
כפר ברא	3.0	32.131080000000054	34.97113000000007	כפר ברא, כפר ברא	כפר ברא	633
הזית	1.0	32.169708968423805	34.89612216330943	"הזית, כפר מל""ל"	"כפר מל""ל"	98
פשוש 6	1.0	32.18534998231817	34.930220011123566	פשוש 6, כפר סבא	כפר סבא	6900
עובדיה הנביא 2	2.0	32.18852001809911	34.9373000370978	עובדיה הנביא 2, כפר סבא	כפר סבא	6900
אלקלעי 1	3.0	32.169010006901345	34.92385999063211	אלקלעי 1, כפר סבא	כפר סבא	6900
מור 31	4.0	32.18270131360068	34.93749934143822	מור 31, כפר סבא	כפר סבא	6900
אשכול לוי 59	5.0	32.18053296823214	34.94090128927309	אשכול לוי 59, כפר סבא	כפר סבא	6900
שאול המלך 5	6.0	32.18398000215366	34.94007000464018	שאול המלך 5, כפר סבא	כפר סבא	6900
ויצמן 189	7.0	32.17240878029463	34.92149413463392	ויצמן 189, כפר סבא	כפר סבא	6900
תל חי 68	8.0	32.17846001599844	34.91552997143731	תל חי 68, כפר סבא	כפר סבא	6900
תל חי 70	9.0	32.17864001736913	34.91571001471752	תל חי 70, כפר סבא	כפר סבא	6900
השלום 11	10.0	32.18071001217734	34.91152995960394	השלום 11, כפר סבא	כפר סבא	6900
"41 ר""אז"	11.0	32.18445001737422	34.90832002596386	"41 ר""אז, כפר סבא"	כפר סבא	6900
כהן 4	12.0	32.18573001780814	34.904169978063635	כהן 4, כפר סבא	כפר סבא	6900
בילינסון 1	13.0	32.17728998613417	34.901119971136154	בילינסון 1, כפר סבא	כפר סבא	6900
גולד זאב 14	14.0	32.180009997533645	34.91449002871033	גולד זאב 14, כפר סבא	כפר סבא	6900
לובטקין צביה 17	15.0	32.18202999428941	34.902829963202976	לובטקין צביה 17, כפר סבא	כפר סבא	6900
תל חי 70	16.0	32.17864001736913	34.91571001471752	תל חי 70, כפר סבא	כפר סבא	6900
השלום 11	17.0	32.18071001217734	34.91152995960394	השלום 11, כפר סבא	כפר סבא	6900
ויתקין 14	18.0	32.18959000994897	34.899320041248245	ויתקין 14, כפר סבא	כפר סבא	6900
רמז דוד 45	19.0	32.191130017019404	34.89772001975109	רמז דוד 45, כפר סבא	כפר סבא	6900
רמז דוד 45	20.0	32.191130017019404	34.89772001975109	רמז דוד 45, כפר סבא	כפר סבא	6900
רמז דוד 45	21.0	32.191130017019404	34.89772001975109	רמז דוד 45, כפר סבא	כפר סבא	6900
מורדי הגטאות 41	22.0	32.17968198312833	34.890252081891035	מורדי הגטאות 41, כפר סבא	כפר סבא	6900
לוינסקי 4	23.0	32.18483574639115	34.90101769974669	לוינסקי 4, כפר סבא	כפר סבא	6900
גלר זאב 27	24.0	32.17327999983601	34.89651000820868	גלר זאב 27, כפר סבא	כפר סבא	6900
נחשון 14	25.0	32.17444998779075	34.90656996839985	נחשון 14, כפר סבא	כפר סבא	6900
גלר זאב 2	26.0	32.17739999861335	34.89724996262103	גלר זאב 2, כפר סבא	כפר סבא	6900
גלר זאב 6	27.0	32.176747774257464	34.89725834949507	גלר זאב 6, כפר סבא	כפר סבא	6900
ביאליק 1	28.0	32.17075998064631	34.908100001005494	ביאליק 1, כפר סבא	כפר סבא	6900
המיסדים 31	29.0	32.17592000596967	34.909540011971046	המיסדים 31, כפר סבא	כפר סבא	6900
שרת משה 6	30.0	32.1727695796241	34.908921325574774	שרת משה 6, כפר סבא	כפר סבא	6900
בר אילן 2	31.0	32.17789063641653	34.912152928897186	בר אילן 2, כפר סבא	כפר סבא	6900
תל חי 70	32.0	32.17864001736913	34.91571001471752	תל חי 70, כפר סבא	כפר סבא	6900
הראשונים 9	33.0	32.17104002003141	34.92174003968097	הראשונים 9, כפר סבא	כפר סבא	6900
השקמה 24	34.0	32.17689503085655	34.935045095596024	השקמה 24, כפר סבא	כפר סבא	6900
הארזים 6	35.0	32.17196001772395	34.91411996768514	הארזים 6, כפר סבא	כפר סבא	6900
גלר זאב 27	36.0	32.17327999983601	34.89651000820868	גלר זאב 27, כפר סבא	כפר סבא	6900
גלר זאב 27	37.0	32.17327999983601	34.89651000820868	גלר זאב 27, כפר סבא	כפר סבא	6900
גאולה 12	38.0	32.175889998756304	34.89986000345081	גאולה 12, כפר סבא	כפר סבא	6900
ביאליק 1	39.0	32.17075998064631	34.908100001005494	ביאליק 1, כפר סבא	כפר סבא	6900
נחשון 14	40.0	32.17444998779075	34.90656996839985	נחשון 14, כפר סבא	כפר סבא	6900
ביאליק 1	41.0	32.17075998064631	34.908100001005494	ביאליק 1, כפר סבא	כפר סבא	6900
שרת משה 6	42.0	32.1727695796241	34.908921325574774	שרת משה 6, כפר סבא	כפר סבא	6900
הגדוד העברי 3	43.0	32.171557450788384	34.91828075653399	הגדוד העברי 3, כפר סבא	כפר סבא	6900
ויצמן 189	44.0	32.17240878029463	34.92149413463392	ויצמן 189, כפר סבא	כפר סבא	6900
בר אילן 35	45.0	32.183270013045174	34.91354999826922	בר אילן 35, כפר סבא	כפר סבא	6900
בר אילן 2	46.0	32.17789063641653	34.912152928897186	בר אילן 2, כפר סבא	כפר סבא	6900
בן גוריון 60	47.0	32.171409997237575	34.91198995845019	בן גוריון 60, כפר סבא	כפר סבא	6900
הגליל 48	48.0	32.17772999414137	34.91853002222186	הגליל 48, כפר סבא	כפר סבא	6900
המיסדים 27	49.0	32.175699981011306	34.91066997633811	המיסדים 27, כפר סבא	כפר סבא	6900
תל חי 68	50.0	32.17846001599844	34.91552997143731	תל חי 68, כפר סבא	כפר סבא	6900
לובטקין צביה 17	51.0	32.18202999428941	34.902829963202976	לובטקין צביה 17, כפר סבא	כפר סבא	6900
גלר זאב 2	52.0	32.17739999861335	34.89724996262103	גלר זאב 2, כפר סבא	כפר סבא	6900
לובטקין צביה 17	53.0	32.18202999428941	34.902829963202976	לובטקין צביה 17, כפר סבא	כפר סבא	6900
השלום 11	54.0	32.18071001217734	34.91152995960394	השלום 11, כפר סבא	כפר סבא	6900
גבורות 1	55.0	32.17068196046393	34.91595604552792	גבורות 1, כפר סבא	כפר סבא	6900
ביאליק 1	56.0	32.17075998064631	34.908100001005494	ביאליק 1, כפר סבא	כפר סבא	6900
נחשון 9	57.0	32.17475001801492	34.90652001225692	נחשון 9, כפר סבא	כפר סבא	6900
בר אילן 2	58.0	32.17789063641653	34.912152928897186	בר אילן 2, כפר סבא	כפר סבא	6900
לובטקין צביה 17	59.0	32.18202999428941	34.902829963202976	לובטקין צביה 17, כפר סבא	כפר סבא	6900
גלר זאב 29	60.0	32.172590001566604	34.89625997603696	גלר זאב 29, כפר סבא	כפר סבא	6900
גלר זאב 29	61.0	32.172590001566604	34.89625997603696	גלר זאב 29, כפר סבא	כפר סבא	6900
נחשון 9	62.0	32.17475001801492	34.90652001225692	נחשון 9, כפר סבא	כפר סבא	6900
גאולה 12	63.0	32.175889998756304	34.89986000345081	גאולה 12, כפר סבא	כפר סבא	6900
הבנים 10	64.0	32.17352001563344	34.912269997835295	הבנים 10, כפר סבא	כפר סבא	6900
הרצל 1	65.0	32.170069982376916	34.909150002016304	הרצל 1, כפר סבא	כפר סבא	6900
בר אילן 2	66.0	32.17789063641653	34.912152928897186	בר אילן 2, כפר סבא	כפר סבא	6900
הגליל 48	67.0	32.17772999414137	34.91853002222186	הגליל 48, כפר סבא	כפר סבא	6900
מרכוס 10	68.0	32.1796100131141	34.89269003965552	מרכוס 10, כפר סבא	כפר סבא	6900
מרכוס 10	69.0	32.1796100131141	34.89269003965552	מרכוס 10, כפר סבא	כפר סבא	6900
גלר זאב 6	70.0	32.176747774257464	34.89725834949507	גלר זאב 6, כפר סבא	כפר סבא	6900
מור 31	71.0	32.18270131360068	34.93749934143822	מור 31, כפר סבא	כפר סבא	6900
עובדיה הנביא 2	72.0	32.18852001809911	34.9373000370978	עובדיה הנביא 2, כפר סבא	כפר סבא	6900
תל חי 102	73.0	32.18345998888066	34.91729000346609	תל חי 102, כפר סבא	כפר סבא	6900
ויצמן 189	74.0	32.17240878029463	34.92149413463392	ויצמן 189, כפר סבא	כפר סבא	6900
פשוש 6	75.0	32.18534998231817	34.930220011123566	פשוש 6, כפר סבא	כפר סבא	6900
עובדיה הנביא 2	76.0	32.18852001809911	34.9373000370978	עובדיה הנביא 2, כפר סבא	כפר סבא	6900
מור 31	77.0	32.18270131360068	34.93749934143822	מור 31, כפר סבא	כפר סבא	6900
תל חי 68	78.0	32.17846001599844	34.91552997143731	תל חי 68, כפר סבא	כפר סבא	6900
מור 31	79.0	32.18270131360068	34.93749934143822	מור 31, כפר סבא	כפר סבא	6900
ביאליק 1	80.0	32.17075998064631	34.908100001005494	ביאליק 1, כפר סבא	כפר סבא	6900
אנה פרנק 16	81.0	32.175529996014916	34.90376999364409	אנה פרנק 16, כפר סבא	כפר סבא	6900
בילינסון 1	82.0	32.17728998613417	34.901119971136154	בילינסון 1, כפר סבא	כפר סבא	6900
תל חי 102	83.0	32.18345998888066	34.91729000346609	תל חי 102, כפר סבא	כפר סבא	6900
השלום 11	84.0	32.18071001217734	34.91152995960394	השלום 11, כפר סבא	כפר סבא	6900
"41 ר""אז"	85.0	32.18445001737422	34.90832002596386	"41 ר""אז, כפר סבא"	כפר סבא	6900
"41 ר""אז"	86.0	32.18445001737422	34.90832002596386	"41 ר""אז, כפר סבא"	כפר סבא	6900
בילינסון 1	87.0	32.17728998613417	34.901119971136154	בילינסון 1, כפר סבא	כפר סבא	6900
גאולה 12	88.0	32.175889998756304	34.89986000345081	גאולה 12, כפר סבא	כפר סבא	6900
גלר זאב 6	89.0	32.176747774257464	34.89725834949507	גלר זאב 6, כפר סבא	כפר סבא	6900
המיסדים 27	90.0	32.175699981011306	34.91066997633811	המיסדים 27, כפר סבא	כפר סבא	6900
הגדוד העברי 3	91.0	32.171557450788384	34.91828075653399	הגדוד העברי 3, כפר סבא	כפר סבא	6900
ויצמן 189	92.0	32.17240878029463	34.92149413463392	ויצמן 189, כפר סבא	כפר סבא	6900
הראשונים 9	93.0	32.17104002003141	34.92174003968097	הראשונים 9, כפר סבא	כפר סבא	6900
אלקלעי 1	94.0	32.169010006901345	34.92385999063211	אלקלעי 1, כפר סבא	כפר סבא	6900
לוינסקי 4	95.0	32.18483574639115	34.90101769974669	לוינסקי 4, כפר סבא	כפר סבא	6900
אלקלעי 1	96.0	32.169010006901345	34.92385999063211	אלקלעי 1, כפר סבא	כפר סבא	6900
לובטקין צביה 17	97.0	32.18202999428941	34.902829963202976	לובטקין צביה 17, כפר סבא	כפר סבא	6900
תל חי 68	98.0	32.17846001599844	34.91552997143731	תל חי 68, כפר סבא	כפר סבא	6900
לוינסקי 4	99.0	32.18483574639115	34.90101769974669	לוינסקי 4, כפר סבא	כפר סבא	6900
הגליל 48	100.0	32.17772999414137	34.91853002222186	הגליל 48, כפר סבא	כפר סבא	6900
קרן אברהם 37	101.0	32.17273999572393	34.91194000230726	קרן אברהם 37, כפר סבא	כפר סבא	6900
גלר זאב 27	102.0	32.17327999983601	34.89651000820868	גלר זאב 27, כפר סבא	כפר סבא	6900
ביאליק 1	103.0	32.17075998064631	34.908100001005494	ביאליק 1, כפר סבא	כפר סבא	6900
תל חי 102	104.0	32.18345998888066	34.91729000346609	תל חי 102, כפר סבא	כפר סבא	6900
גאולה 12	105.0	32.175889998756304	34.89986000345081	גאולה 12, כפר סבא	כפר סבא	6900
מור 31	106.0	32.18270131360068	34.93749934143822	מור 31, כפר סבא	כפר סבא	6900
תל חי 68	107.0	32.17846001599844	34.91552997143731	תל חי 68, כפר סבא	כפר סבא	6900
הראשונים 9	108.0	32.17104002003141	34.92174003968097	הראשונים 9, כפר סבא	כפר סבא	6900
תל חי 70	109.0	32.17864001736913	34.91571001471752	תל חי 70, כפר סבא	כפר סבא	6900
השקמה 24	110.0	32.17689503085655	34.935045095596024	השקמה 24, כפר סבא	כפר סבא	6900
עובדיה הנביא 2	111.0	32.18852001809911	34.9373000370978	עובדיה הנביא 2, כפר סבא	כפר סבא	6900
השקמה 24	112.0	32.17689503085655	34.935045095596024	השקמה 24, כפר סבא	כפר סבא	6900
השקמה 24	113.0	32.17689503085655	34.935045095596024	השקמה 24, כפר סבא	כפר סבא	6900
סמ שחף 3	114.0	32.18710022970941	34.92815182715639	סמ שחף 3, כפר סבא	כפר סבא	6900
סירני 58	115.0	32.17990052301558	34.89009918733606	סירני 58, כפר סבא	כפר סבא	6900
השקמה 24	116.0	32.17689503085655	34.935045095596024	השקמה 24, כפר סבא	כפר סבא	6900
לוינסקי 4	117.0	32.18483574639115	34.90101769974669	לוינסקי 4, כפר סבא	כפר סבא	6900
לוינסקי 4	118.0	32.18483574639115	34.90101769974669	לוינסקי 4, כפר סבא	כפר סבא	6900
לוינסקי 4	119.0	32.18483574639115	34.90101769974669	לוינסקי 4, כפר סבא	כפר סבא	6900
חסידה 4	120.0	32.18683046521467	34.92642308470967	חסידה 4, כפר סבא	כפר סבא	6900
מורדי הגטאות 41	121.0	32.17968198312833	34.890252081891035	מורדי הגטאות 41, כפר סבא	כפר סבא	6900
רמז דוד 45	122.0	32.191130017019404	34.89772001975109	רמז דוד 45, כפר סבא	כפר סבא	6900
בן יהודה 77	123.0	32.18376001910481	34.928810007371396	בן יהודה 77, כפר סבא	כפר סבא	6900
אלקלעי 1	950.0	32.169010006901345	34.92385999063211	אלקלעי 1, כפר סבא	כפר סבא	6900
השקמה 24	951.0	32.17689503085655	34.935045095596024	השקמה 24, כפר סבא	כפר סבא	6900
נחשון 9	990.0	32.17475001801492	34.90652001225692	נחשון 9, כפר סבא	כפר סבא	6900
הבנים	1.0	32.076282381189216	34.923200216583524	הבנים, כפר סירקין	כפר סירקין	249
הבנים	2.0	32.076282381189216	34.923200216583524	הבנים, כפר סירקין	כפר סירקין	249
שכ הבדואים הדרומית	1.0	32.116250000000036	34.969070000000045	שכ הבדואים הדרומית, כפר קאסם	כפר קאסם	634
כפר קאסם	2.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
כפר קאסם	3.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
כפר קאסם	4.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
שכ הבדואים המזרחית	5.0	32.116250000000036	34.969070000000045	שכ הבדואים המזרחית, כפר קאסם	כפר קאסם	634
שכ הבדואים המזרחית	6.0	32.116250000000036	34.969070000000045	שכ הבדואים המזרחית, כפר קאסם	כפר קאסם	634
א שוהדא	7.0	32.11556274629671	34.97325665834609	א שוהדא, כפר קאסם	כפר קאסם	634
כפר קאסם 1	8.0	32.116250000000036	34.969070000000045	כפר קאסם 1, כפר קאסם	כפר קאסם	634
א שוהדא	9.0	32.11556274629671	34.97325665834609	א שוהדא, כפר קאסם	כפר קאסם	634
שכ הבדואים הדרומית	10.0	32.116250000000036	34.969070000000045	שכ הבדואים הדרומית, כפר קאסם	כפר קאסם	634
אל קודס	11.0	32.119156162582144	34.96483338199046	אל קודס, כפר קאסם	כפר קאסם	634
אל קודס	12.0	32.119156162582144	34.96483338199046	אל קודס, כפר קאסם	כפר קאסם	634
א שוהדא	13.0	32.11556274629671	34.97325665834609	א שוהדא, כפר קאסם	כפר קאסם	634
כפר קאסם 1	14.0	32.116250000000036	34.969070000000045	כפר קאסם 1, כפר קאסם	כפר קאסם	634
שכ הבדואים הדרומית	15.0	32.116250000000036	34.969070000000045	שכ הבדואים הדרומית, כפר קאסם	כפר קאסם	634
כפר קאסם	16.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
כפר קאסם	17.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
כפר קאסם	18.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
כפר קאסם	19.0	32.116250000000036	34.969070000000045	כפר קאסם, כפר קאסם	כפר קאסם	634
כפר תפוח	1.0	32.11939000000007	35.24971000000005	כפר תפוח, כפר תפוח	כפר תפוח	3572
מגדלים	1.0	32.08966000000004	35.342220000000054	מגדלים, מגדלים	מגדלים	3751
מגשימים	1.0	32.04654000000005	34.89915000000008	מגשימים, מגשימים	מגשימים	722
מזור	1.0	32.05302000000006	34.925130000000024	מזור, מזור	מזור	606
מזור	2.0	32.05302000000006	34.925130000000024	מזור, מזור	מזור	606
מעלה שומרון	1.0	32.16629000000006	35.071060000000045	מעלה שומרון, מעלה שומרון	מעלה שומרון	3637
האילנות 1	1.0	32.06112781745201	34.891478197862334	האילנות 1, מעש	מעש	230
האילנות 1	2.0	32.06112781745201	34.891478197862334	האילנות 1, מעש	מעש	230
נוף השרון 1	1.0	32.15583000898167	34.97413003583165	נוף השרון 1, מתן	מתן	1315
נוף השרון 1	2.0	32.15583000898167	34.97413003583165	נוף השרון 1, מתן	מתן	1315
נוף השרון 1	3.0	32.15583000898167	34.97413003583165	נוף השרון 1, מתן	מתן	1315
נוף השרון 1	4.0	32.15583000898167	34.97413003583165	נוף השרון 1, מתן	מתן	1315
נווה ימין	1.0	32.171610000000044	34.93944000000005	נווה ימין, נווה ימין	נווה ימין	686
נווה ימין	2.0	32.171610000000044	34.93944000000005	נווה ימין, נווה ימין	נווה ימין	686
נווה ירק	1.0	32.13510000000008	34.92423000000008	נווה ירק, נווה ירק	נווה ירק	858
נווה ירק	2.0	32.13510000000008	34.92423000000008	נווה ירק, נווה ירק	נווה ירק	858
נופים	1.0	32.15497000000005	35.10191000000003	נופים, נופים	נופים	3790
נופך	1.0	32.043210000000045	34.92016000000007	נופך, נופך	נופך	257
נחלים	1.0	32.058110000000056	34.91197000000005	נחלים, נחלים	נחלים	449
נחלים	2.0	32.058110000000056	34.91197000000005	נחלים, נחלים	נחלים	449
נחשונים 1	1.0	32.06057000000004	34.948150000000055	נחשונים 1, נחשונים	נחשונים	705
ניר אליהו	1.0	32.19712000000004	34.94735000000003	ניר אליהו, ניר אליהו	ניר אליהו	808
גולן	1.0	32.145830000000046	34.985790000000065	גולן, נירית	נירית	1236
גולן	2.0	32.145830000000046	34.985790000000065	גולן, נירית	נירית	1236
גן השקמים 2	1.0	32.04419001566441	34.875639991311175	גן השקמים 2, סביון	סביון	587
גן השקמים 2	2.0	32.04419001566441	34.875639991311175	גן השקמים 2, סביון	סביון	587
גן השקמים 2	3.0	32.04419001566441	34.875639991311175	גן השקמים 2, סביון	סביון	587
גן השקמים 2	4.0	32.04419001566441	34.875639991311175	גן השקמים 2, סביון	סביון	587
גן השקמים 2	101.0	32.04419001566441	34.875639991311175	גן השקמים 2, סביון	סביון	587
גן השקמים 2	102.0	32.04419001566441	34.875639991311175	גן השקמים 2, סביון	סביון	587
סלעית	1.0	32.242590000000064	35.04997000000003	סלעית, סלעית	סלעית	3567
הרקון	1.0	32.139380000000074	34.90927000000005	הרקון, עדנים	עדנים	2035
עינת	1.0	32.082880000000046	34.93921000000006	עינת, עינת	עינת	871
עלי זהב	1.0	32.07189000000005	35.06559000000004	עלי זהב, עלי זהב	עלי זהב	3727
הגאון מוילנה	1.0	32.16023614091211	35.13566580864947	הגאון מוילנה, עמנואל	עמנואל	3660
הגאון מוילנה	2.0	32.16023614091211	35.13566580864947	הגאון מוילנה, עמנואל	עמנואל	3660
הגאון מוילנה 27	3.0	32.160374061792986	35.13415931095244	הגאון מוילנה 27, עמנואל	עמנואל	3660
הערבה 2	1.0	32.11968913171641	35.04577926626625	הערבה 2, עץ אפרים	עץ אפרים	3778
פדואל	1.0	32.06197000000003	35.05244000000005	פדואל, פדואל	פדואל	3768
שיפר יצחק 43	1.0	32.09792603299085	34.89279435032792	שיפר יצחק 43, פתח תקווה	פתח תקווה	7900
הבנים 5	2.0	32.09520998974108	34.883580000551234	הבנים 5, פתח תקווה	פתח תקווה	7900
טבצ'ניק דוד 3	3.0	32.093642278767184	34.87549774250044	טבצ'ניק דוד 3, פתח תקווה	פתח תקווה	7900
טבצ'ניק דוד 3	4.0	32.093642278767184	34.87549774250044	טבצ'ניק דוד 3, פתח תקווה	פתח תקווה	7900
שיפר יצחק 43	5.0	32.09792603299085	34.89279435032792	שיפר יצחק 43, פתח תקווה	פתח תקווה	7900
טבצ'ניק דוד 3	6.0	32.093642278767184	34.87549774250044	טבצ'ניק דוד 3, פתח תקווה	פתח תקווה	7900
המכבים 30	7.0	32.097005646048345	34.88730562599792	המכבים 30, פתח תקווה	פתח תקווה	7900
הבנים 5	8.0	32.09520998974108	34.883580000551234	הבנים 5, פתח תקווה	פתח תקווה	7900
המכבים 30	9.0	32.097005646048345	34.88730562599792	המכבים 30, פתח תקווה	פתח תקווה	7900
שיפר יצחק 43	10.0	32.09792603299085	34.89279435032792	שיפר יצחק 43, פתח תקווה	פתח תקווה	7900
רוטשילד 64	11.0	32.08854000647018	34.88092997804327	רוטשילד 64, פתח תקווה	פתח תקווה	7900
שיפר יצחק 43	12.0	32.09792603299085	34.89279435032792	שיפר יצחק 43, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 10	13.0	32.08740405869478	34.885066804185186	הרב מוהליבר שמואל 10, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 10	14.0	32.08740405869478	34.885066804185186	הרב מוהליבר שמואל 10, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 17	15.0	32.087451856364076	34.88518972877185	הרב מוהליבר שמואל 17, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 17	16.0	32.087451856364076	34.88518972877185	הרב מוהליבר שמואל 17, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 17	17.0	32.087451856364076	34.88518972877185	הרב מוהליבר שמואל 17, פתח תקווה	פתח תקווה	7900
וולפסון דוד 31	18.0	32.08760999240336	34.89195000142416	וולפסון דוד 31, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 17	19.0	32.087451856364076	34.88518972877185	הרב מוהליבר שמואל 17, פתח תקווה	פתח תקווה	7900
שטמפפר יהושע 90	20.0	32.09522000611537	34.893179961896124	שטמפפר יהושע 90, פתח תקווה	פתח תקווה	7900
חזון איש 4	21.0	32.09020183613341	34.89514507859987	חזון איש 4, פתח תקווה	פתח תקווה	7900
עין גנים 27	22.0	32.08772000488253	34.89476003446373	עין גנים 27, פתח תקווה	פתח תקווה	7900
הרב מוהליבר שמואל 17	23.0	32.087451856364076	34.88518972877185	הרב מוהליבר שמואל 17, פתח תקווה	פתח תקווה	7900
חזון איש 4	24.0	32.09020183613341	34.89514507859987	חזון איש 4, פתח תקווה	פתח תקווה	7900
וולפסון דוד 31	25.0	32.08760999240336	34.89195000142416	וולפסון דוד 31, פתח תקווה	פתח תקווה	7900
סביון 23	26.0	32.086659987497455	34.892249989738815	סביון 23, פתח תקווה	פתח תקווה	7900
סביון 23	27.0	32.086659987497455	34.892249989738815	סביון 23, פתח תקווה	פתח תקווה	7900
רחל המשוררת 18	28.0	32.08530218264594	34.894593518881386	רחל המשוררת 18, פתח תקווה	פתח תקווה	7900
