Party,City,City_code,Kalpi_N,Rikuz,Shofet,Potential_Electors,Voted,Disqualified,ApprovedVotes,Votes,PartyLetters,Name,Address,lon,lat,Rel,Kalpi_Rel,AddresO,n,OtherParties
Likud,בית שמש,2610,37,33,0,725,485,3,482,270,מחל,הליכוד,הגפן 32 בית שמש,34.9830193,31.7462722,0.5601659751037344,0.6689655172413793,הגפן 32 בית שמש,14,<br>others:<br>12.2% שס<br>9.3% כחול_לבן<br>7.5% העבודה_גשר<br>
Blue_White,המעפיל,377,1,1,0,630,473,1,472,243,פה,כחול_לבן,המעפיל,34.983146,32.378035,0.5148305084745762,0.7507936507936508,המעפיל,9,<br>others:<br>31.4% מרצ<br>8.3% העבודה_גשר<br>4.9% הליכוד<br>
Blue_White,בארותיים,697,1,1,0,711,539,0,539,318,פה,כחול_לבן,בארותיים,34.983327,32.3213511,0.5899814471243042,0.7580872011251758,בארותיים,12,<br>others:<br>9.5% צומת<br>8.7% הליכוד<br>7.6% מרצ<br>
Blue_White,עופר,810,1,2,0,400,312,1,311,122,פה,כחול_לבן,עופר,34.98334,32.62176,0.39228295819935693,0.78,עופר,11,<br>others:<br>23.8% הליכוד<br>14.5% מרצ<br>11.6% העבודה_גשר<br>
Yemina,נגוהות,3724,1,1,0,139,123,0,123,79,טב,ימינה,נגוהות,34.983347,31.493077,0.6422764227642277,0.8848920863309353,נגוהות,5,<br>others:<br>26.8% עצמה_יהודית<br>7.3% הליכוד<br>0.8% כחול_לבן<br>
Blue_White,חיפה,4000,169 190,223,0,610,454,4,840,472,פה,כחול_לבן,"שוויצר אלברט ד""ר 64 חיפה",34.983358,32.7784895,0.5619047619047619,0.7399299474605955,"שוויצר אלברט ד""ר 64 חיפה",12,<br>others:<br>15.8% הליכוד<br>10.6% מרצ<br>6.4% ישראל_ביתנו<br>
Likud,בית שמש,2610,20.1 20.2 20.3 20.4 20.5,16,0,564,388,5,1919,702,מחל,הליכוד,רזיאל דוד בית שמש,34.983421,31.74267,0.3658155289213132,0.6853494146860589,רזיאל דוד בית שמש,22,<br>others:<br>14.8% ישראל_ביתנו<br>12.9% כחול_לבן<br>12.3% שס<br>
Likud,בית שמש,2610,18 29 40 46,9,0,520,270,2,1302,491,מחל,הליכוד,בן אליעזר 7 בית שמש,34.9834469,31.740578,0.3771121351766513,0.6364956437560504,בן אליעזר 7 בית שמש,16,<br>others:<br>19.6% ימינה<br>16.1% כחול_לבן<br>9.7% ישראל_ביתנו<br>
Blue_White,משמרות,213,1,1,0,585,467,0,467,274,פה,כחול_לבן,משמרות,34.983892,32.486513,0.5867237687366167,0.7982905982905983,משמרות,9,<br>others:<br>15.6% מרצ<br>15.4% העבודה_גשר<br>6.4% הליכוד<br>
Blue_White,חיפה,4000,182,243,0,701,446,8,438,232,פה,כחול_לבן,מאפו 7 חיפה,34.9841817,32.7868843,0.5296803652968036,0.6362339514978602,מאפו 7 חיפה,11,<br>others:<br>16.0% הליכוד<br>8.4% העבודה_גשר<br>8.0% ימינה<br>
Likud,בית שמש,2610,5 91,6,0,706,395,2,773,394,מחל,הליכוד,גור אריה 7 בית שמש,34.9842977,31.7513721,0.5097024579560155,0.5685131195335277,גור אריה 7 בית שמש,14,<br>others:<br>18.5% שס<br>9.7% כחול_לבן<br>5.6% ישראל_ביתנו<br>
Yemina,שעלבים,856,1,1,0,739,639,0,639,445,טב,ימינה,שעלבים,34.984304,31.870235,0.6964006259780907,0.86468200270636,שעלבים,11,<br>others:<br>9.2% הליכוד<br>8.3% עצמה_יהודית<br>6.1% יהדות_התורה<br>
Likud,בית שמש,2610,3 950,7,0,737,440,4,837,410,מחל,הליכוד,"סמ ויצ""ו 16 בית שמש",34.9844084,31.7495167,0.48984468339307047,0.6309880239520959,"סמ ויצ""ו 16 בית שמש",12,<br>others:<br>13.1% שס<br>12.1% כחול_לבן<br>12.1% ישראל_ביתנו<br>
Blue_White,פרדס חנה-כרכור,7800,12 18 21,10,1,659,465,3,1365,557,פה,כחול_לבן,דרך הבנים פרדס חנה-כרכור,34.9845645,32.4761203,0.40805860805860805,0.6648936170212766,דרך הבנים פרדס חנה-כרכור,14,<br>others:<br>23.9% הליכוד<br>14.2% מרצ<br>7.0% העבודה_גשר<br>
Yemina,נוף איילון,1333,1,2,0,619,477,1,476,318,טב,ימינה,מוריה 16 נוף איילון,34.9846047,31.8661113,0.6680672268907563,0.7705977382875606,מוריה 16 נוף איילון,9,<br>others:<br>13.4% הליכוד<br>9.9% עצמה_יהודית<br>3.4% יהדות_התורה<br>
Blue_White,נירית,1236,1 2,1,1,420,312,1,621,388,פה,כחול_לבן,גולן נירית,34.984891,32.146336,0.6247987117552335,0.7443249701314217,גולן נירית,12,<br>others:<br>12.4% העבודה_גשר<br>11.3% מרצ<br>6.8% הליכוד<br>
Blue_White,חיפה,4000,188 197,257,0,599,447,4,927,511,פה,כחול_לבן,ולנברג ראול 11 חיפה,34.9849097,32.7803336,0.5512405609492989,0.7100456621004566,ולנברג ראול 11 חיפה,11,<br>others:<br>19.2% הליכוד<br>7.2% מרצ<br>6.6% העבודה_גשר<br>
Blue_White,חיפה,4000,205 215 222 259,62,0,651,399,0,1518,764,פה,כחול_לבן,שד הנשיא 142 חיפה,34.9850099,32.8030397,0.5032938076416338,0.5669526296158149,שד הנשיא 142 חיפה,13,<br>others:<br>15.6% הליכוד<br>14.8% מרצ<br>7.3% העבודה_גשר<br>
Blue_White,עולש,737,1 2,1,0,439,335,0,585,277,פה,כחול_לבן,עולש,34.98532100000001,32.331969,0.4735042735042735,0.7730870712401056,עולש,12,<br>others:<br>15.6% צומת<br>12.1% הליכוד<br>8.2% העבודה_גשר<br>
Israel_Beitenu,חיפה,4000,90.1 90.2 90.3 90.4,50,0,557,280,3,1118,321,ל,ישראל_ביתנו,תל אביב 27 חיפה,34.9860713,32.8257251,0.28711985688729874,0.5065110013471037,תל אביב 27 חיפה,17,<br>others:<br>23.4% הליכוד<br>21.2% הרשימה_המשותפת<br>16.5% כחול_לבן<br>
Yahadut_Hatora,בית שמש,2610,88 95 97,47,0,604,492,6,1403,769,ג,יהדות_התורה,יונה בן אמיתי 4 בית שמש,34.9861111,31.7045603,0.5481111903064861,0.8395500296033156,יונה בן אמיתי 4 בית שמש,8,<br>others:<br>35.4% שס<br>3.8% הליכוד<br>3.6% עצמה_יהודית<br>
Likud,בית שמש,2610,2,5,0,651,395,4,391,158,מחל,הליכוד,המעפילים 2 בית שמש,34.9864081,31.7515955,0.4040920716112532,0.6067588325652842,המעפילים 2 בית שמש,11,<br>others:<br>23.5% שס<br>15.6% כחול_לבן<br>7.9% ישראל_ביתנו<br>
Blue_White,כוכב יאיר,1224,101.1 101.2 101.3 101.4 101.5 101.6 101.7,105,0,609,480,1,3211,1629,פה,כחול_לבן,שד הדקלים צור יגאל 2 כוכב יאיר,34.986671,32.2136763,0.5073185923388353,0.7555138432660723,שד הדקלים צור יגאל 2 כוכב יאיר,17,<br>others:<br>14.3% הליכוד<br>9.5% ימינה<br>8.7% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,89 96 120 125 129,46,0,729,425,3,1723,597,ודעם,הרשימה_המשותפת,שדה יצחק 26 חיפה,34.9866934,32.8213311,0.3464886825304701,0.5149099498080898,שדה יצחק 26 חיפה,19,<br>others:<br>22.3% ישראל_ביתנו<br>17.2% כחול_לבן<br>17.1% הליכוד<br>
Blue_White,חיפה,4000,196,242,0,622,377,6,371,185,פה,כחול_לבן,שד סיני 6 חיפה,34.9870014,32.7869699,0.49865229110512127,0.6061093247588425,שד סיני 6 חיפה,14,<br>others:<br>17.5% הליכוד<br>11.9% העבודה_גשר<br>7.0% מרצ<br>
Likud,פרדס חנה-כרכור,7800,23 24 28,11,0,428,265,3,1114,386,מחל,הליכוד,שבזי פרדס חנה-כרכור,34.9870934,32.4710172,0.3464991023339318,0.6869244935543278,שבזי פרדס חנה-כרכור,17,<br>others:<br>31.8% כחול_לבן<br>8.9% העבודה_גשר<br>8.2% מרצ<br>
Blue_White,באר אורה,21,1,1,0,574,418,1,417,179,פה,כחול_לבן,באר אורה,34.987218,29.710166,0.4292565947242206,0.7282229965156795,באר אורה,12,<br>others:<br>24.9% הליכוד<br>9.1% העבודה_גשר<br>7.9% ישראל_ביתנו<br>
Blue_White,חיפה,4000,194 207 263,6,0,534,378,0,1318,637,פה,כחול_לבן,שד סיני 13 חיפה,34.9875524,32.787749,0.48330804248861914,0.6965226554267651,שד סיני 13 חיפה,14,<br>others:<br>17.7% הליכוד<br>12.7% מרצ<br>7.1% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,85 87,31,0,652,383,4,698,307,ודעם,הרשימה_המשותפת,אנילביץ מרדכי 26 חיפה,34.9876903,32.8213394,0.43982808022922637,0.5531077891424075,אנילביץ מרדכי 26 חיפה,19,<br>others:<br>21.9% ישראל_ביתנו<br>13.5% הליכוד<br>12.3% כחול_לבן<br>
Blue_White,חיפה,4000,453 455,194,0,666,482,0,793,445,פה,כחול_לבן,"רבין אסתר ד""ר 80 חיפה",34.9876959,32.7631416,0.5611601513240857,0.720508166969147,"רבין אסתר ד""ר 80 חיפה",9,<br>others:<br>21.1% הליכוד<br>9.6% מרצ<br>6.4% ישראל_ביתנו<br>
Arabs_United_list,חיפה,4000,88 279,251,0,639,348,3,584,423,ודעם,הרשימה_המשותפת,דרך אלנבי 69 חיפה,34.9877881,32.8187846,0.7243150684931506,0.5277777777777778,דרך אלנבי 69 חיפה,14,<br>others:<br>11.3% כחול_לבן<br>4.6% הליכוד<br>4.5% ישראל_ביתנו<br>
Blue_White,חיפה,4000,201 204 206 250,52,0,631,437,2,1720,822,פה,כחול_לבן,ביכורים 27 חיפה,34.9878507,32.7987073,0.47790697674418603,0.6317332356174423,ביכורים 27 חיפה,16,<br>others:<br>20.8% הליכוד<br>9.4% מרצ<br>8.5% ישראל_ביתנו<br>
Yemina,מבוא מודיעים,1141,1,1,0,189,107,1,106,37,טב,ימינה,מבוא מודיעים,34.98799899999999,31.933851,0.3490566037735849,0.5661375661375662,מבוא מודיעים,11,<br>others:<br>18.9% הליכוד<br>16.0% יהדות_התורה<br>10.4% שס<br>
Yahadut_Hatora,בית שמש,2610,24.1 24.2 24.3 24.4,44,0,688,481,1,2018,799,ג,יהדות_התורה,הרב הרצוג 51 בית שמש,34.9887357,31.7373714,0.3959365708622398,0.7377228082939251,הרב הרצוג 51 בית שמש,14,<br>others:<br>25.6% ימינה<br>18.4% הליכוד<br>6.0% כחול_לבן<br>
Blue_White,חיפה,4000,203.1 203.2 203.3,17,0,666,391,3,1160,497,פה,כחול_לבן,מגידו 7 חיפה,34.9889075,32.8039198,0.42844827586206896,0.5828743114672008,מגידו 7 חיפה,11,<br>others:<br>18.0% הליכוד<br>11.3% מרצ<br>7.8% העבודה_גשר<br>
Blue_White,פרדס חנה-כרכור,7800,20 22 44 46 47,21,0,730,605,2,2820,1694,פה,כחול_לבן,צליל 7 פרדס חנה-כרכור,34.9889228,32.4821435,0.6007092198581561,0.8154555940023068,צליל 7 פרדס חנה-כרכור,12,<br>others:<br>12.5% מרצ<br>12.3% הליכוד<br>7.5% העבודה_גשר<br>
Yahadut_Hatora,בית שמש,2610,38 990,50,0,785,647,8,1060,573,ג,יהדות_התורה,אלישע הנביא 17 בית שמש,34.9889605,31.7044434,0.5405660377358491,0.800749063670412,אלישע הנביא 17 בית שמש,9,<br>others:<br>27.8% שס<br>7.0% הליכוד<br>6.0% ימינה<br>
Blue_White,חיפה,4000,441.1 441.2 441.3 441.4,248,0,561,450,2,1767,789,פה,כחול_לבן,כיכר ואצלב האוול חיפה,34.989571,32.7940463,0.4465195246179966,0.790013374944271,כיכר ואצלב האוול חיפה,15,<br>others:<br>28.4% הליכוד<br>9.3% ישראל_ביתנו<br>5.3% העבודה_גשר<br>
Blue_White,חיפה,4000,273.1 273.2 273.3 273.4 273.5 273.6,2,0,662,426,0,2570,1264,פה,כחול_לבן,אהוד 18 חיפה,34.9896356,32.7919003,0.49182879377431904,0.6485260770975056,אהוד 18 חיפה,13,<br>others:<br>17.5% הליכוד<br>12.6% מרצ<br>7.9% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,71 72 86,240,0,704,322,1,904,531,ודעם,הרשימה_המשותפת,הגנים 21 חיפה,34.9898583,32.8211299,0.5873893805309734,0.4312144212523719,הגנים 21 חיפה,16,<br>others:<br>15.6% כחול_לבן<br>9.3% הליכוד<br>6.2% ישראל_ביתנו<br>
Blue_White,חיפה,4000,193 199,70,0,732,443,0,915,426,פה,כחול_לבן,קריית ספר 27 חיפה,34.9900008,32.7898338,0.46557377049180326,0.631288766368022,קריית ספר 27 חיפה,14,<br>others:<br>15.1% מרצ<br>15.0% הליכוד<br>8.5% העבודה_גשר<br>
Blue_White,חיפה,4000,260 322,124,0,548,276,1,547,237,פה,כחול_לבן,הטנא 2 חיפה,34.9900108,32.8000264,0.43327239488117003,0.5244019138755981,הטנא 2 חיפה,13,<br>others:<br>23.6% הליכוד<br>10.2% מרצ<br>9.1% ישראל_ביתנו<br>
Blue_White,חיפה,4000,283.1 283.2 283.3,30,0,676,336,4,1020,304,פה,כחול_לבן,שד גולומב אליהו 4 חיפה,34.99012940000001,32.8103185,0.2980392156862745,0.5091267883571781,שד גולומב אליהו 4 חיפה,15,<br>others:<br>26.1% הליכוד<br>19.7% ישראל_ביתנו<br>7.8% הרשימה_המשותפת<br>
Blue_White,חיפה,4000,178,191,0,577,397,1,396,197,פה,כחול_לבן,אידר 12 חיפה,34.9904252,32.7794452,0.49747474747474746,0.6880415944540728,אידר 12 חיפה,11,<br>others:<br>15.4% הליכוד<br>11.9% העבודה_גשר<br>9.3% מרצ<br>
Blue_White,פרדס חנה-כרכור,7800,25 31 45,13,0,645,508,0,1347,658,פה,כחול_לבן,המייסדים 73 פרדס חנה-כרכור,34.9906827,32.4757364,0.4884929472902747,0.7682232346241458,המייסדים 73 פרדס חנה-כרכור,14,<br>others:<br>19.7% הליכוד<br>11.6% מרצ<br>10.1% העבודה_גשר<br>
Yahadut_Hatora,בית שמש,2610,68.1 68.2 68.3 68.4 68.5,28,0,572,249,2,1398,1288,ג,יהדות_התורה,"האדמו""ר מבעלזא 2 בית שמש",34.9906866,31.7321365,0.9213161659513591,0.4928246412320616,"האדמו""ר מבעלזא 2 בית שמש",7,<br>others:<br>4.9% שס<br>1.3% הליכוד<br>1.0% עצמה_יהודית<br>
Blue_White,אחיטוב,850,1 2,2,0,395,313,0,547,181,פה,כחול_לבן,דקלים אחיטוב,34.990826,32.387701,0.33089579524680074,0.7725988700564972,דקלים אחיטוב,12,<br>others:<br>30.5% צומת<br>21.6% הליכוד<br>4.4% שס<br>
Arabs_United_list,חיפה,4000,290 291,150,1,653,327,3,576,268,ודעם,הרשימה_המשותפת,טבריה 15 חיפה,34.9908418,32.8112436,0.4652777777777778,0.48866498740554154,טבריה 15 חיפה,15,<br>others:<br>17.9% כחול_לבן<br>10.2% ישראל_ביתנו<br>8.9% הליכוד<br>
Likud,בית שמש,2610,6 9 10 43,4,0,604,378,2,1574,746,מחל,הליכוד,הרצל בית שמש,34.991082,31.749188,0.47395171537484115,0.6116467412263787,הרצל בית שמש,17,<br>others:<br>19.4% שס<br>8.1% כחול_לבן<br>7.9% ישראל_ביתנו<br>
Likud,בית שמש,2610,26 33 75,15,0,717,507,10,1529,714,מחל,הליכוד,הגולן 16 בית שמש,34.9911523,31.7448726,0.4669718770438195,0.6987870619946092,הגולן 16 בית שמש,15,<br>others:<br>11.5% ימינה<br>10.3% ישראל_ביתנו<br>9.9% שס<br>
Yemina,נוף איילון,1333,2 3,1,0,547,459,0,890,651,טב,ימינה,נוף איילון,34.991321,31.871215,0.7314606741573034,0.818348623853211,נוף איילון,9,<br>others:<br>8.0% הליכוד<br>7.2% עצמה_יהודית<br>4.9% יהדות_התורה<br>
Blue_White,"כרם מהר""ל",580,1,2,1,650,504,0,504,276,פה,כחול_לבן,"כרם מהר""ל",34.99145,32.644325,0.5476190476190477,0.7753846153846153,"כרם מהר""ל",11,<br>others:<br>17.5% מרצ<br>9.9% הליכוד<br>8.7% העבודה_גשר<br>
Likud,בית שמש,2610,4 21 22,39,0,725,419,6,1268,671,מחל,הליכוד,עלית הנוער 2 בית שמש,34.9914508,31.7470229,0.5291798107255521,0.6155321188878236,עלית הנוער 2 בית שמש,15,<br>others:<br>17.3% שס<br>10.2% כחול_לבן<br>5.7% ישראל_ביתנו<br>
Shas,בית שמש,2610,61.1 61.2 61.3 61.4,32,0,586,334,3,1327,633,שס,שס,"ריב""ל 37 בית שמש",34.9914584,31.7233206,0.4770158251695554,0.5686860068259386,"ריב""ל 37 בית שמש",10,<br>others:<br>38.5% יהדות_התורה<br>6.0% עצמה_יהודית<br>4.1% הליכוד<br>
Blue_White,מודיעין-מכבים-רעות,1200,51,22,0,616,504,1,503,195,פה,כחול_לבן,אבני החושן 55 מודיעין-מכבים-רעות,34.9915585,31.90451239999999,0.38767395626242546,0.8181818181818182,אבני החושן 55 מודיעין-מכבים-רעות,13,<br>others:<br>25.2% הליכוד<br>14.3% ימינה<br>7.4% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,298,68,0,756,340,5,335,248,ודעם,הרשימה_המשותפת,שפרעם 10 חיפה,34.9919476,32.8126416,0.7402985074626866,0.4497354497354497,שפרעם 10 חיפה,7,<br>others:<br>8.7% כחול_לבן<br>7.2% הליכוד<br>5.7% ישראל_ביתנו<br>
Arabs_United_list,חיפה,4000,83 277 297 299,114,1,478,235,3,944,543,ודעם,הרשימה_המשותפת,שד הציונות 33 חיפה,34.9922794,32.8159289,0.5752118644067796,0.4247431889236266,שד הציונות 33 חיפה,15,<br>others:<br>13.3% כחול_לבן<br>10.1% ישראל_ביתנו<br>9.1% הליכוד<br>
Yahadut_Hatora,בית שמש,2610,72,21,0,764,592,0,592,350,ג,יהדות_התורה,נחל שורק 15 בית שמש,34.99231650000001,31.7153547,0.5912162162162162,0.774869109947644,נחל שורק 15 בית שמש,8,<br>others:<br>32.6% שס<br>2.5% עצמה_יהודית<br>2.4% הליכוד<br>
Blue_White,חיפה,4000,268,247,0,501,331,4,327,165,פה,כחול_לבן,"כ""ץ יאיר 12 חיפה",34.9924028,32.8008915,0.5045871559633027,0.6606786427145709,"כ""ץ יאיר 12 חיפה",11,<br>others:<br>19.0% הליכוד<br>8.3% מרצ<br>7.3% הרשימה_המשותפת<br>
Yemina,ניר עציון,769,1,1,0,410,290,3,287,143,טב,ימינה,ניר עציון 2 ניר עציון,34.992526,32.699125,0.49825783972125437,0.7073170731707317,ניר עציון 2 ניר עציון,14,<br>others:<br>18.5% כחול_לבן<br>14.3% הליכוד<br>5.6% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,280 281,186,0,592,227,0,550,387,ודעם,הרשימה_המשותפת,שבתאי לוי 24 חיפה,34.9927088,32.8147924,0.7036363636363636,0.4812227074235808,שבתאי לוי 24 חיפה,14,<br>others:<br>9.5% כחול_לבן<br>7.1% הליכוד<br>6.2% ישראל_ביתנו<br>
Yahadut_Hatora,בית שמש,2610,51,36,0,478,395,0,395,319,ג,יהדות_התורה,נהר הירקון 40 בית שמש,34.9927449,31.7085313,0.8075949367088607,0.8263598326359832,נהר הירקון 40 בית שמש,9,<br>others:<br>8.4% שס<br>4.6% הליכוד<br>3.0% עצמה_יהודית<br>
Blue_White,מודיעין-מכבים-רעות,1200,38 39 54 60,107,0,672,546,1,2136,812,פה,כחול_לבן,שני 80 מודיעין-מכבים-רעות,34.9927533,31.901921,0.3801498127340824,0.7942814704790196,שני 80 מודיעין-מכבים-רעות,13,<br>others:<br>25.8% הליכוד<br>14.9% ימינה<br>7.1% העבודה_גשר<br>
Blue_White,מודיעין-מכבים-רעות,1200,37 50 69 92,21,0,580,468,1,1942,781,פה,כחול_לבן,יהלום 52 מודיעין-מכבים-רעות,34.9927618,31.90791159999999,0.40216271884654997,0.8097418817651957,יהלום 52 מודיעין-מכבים-רעות,14,<br>others:<br>26.1% הליכוד<br>14.1% ימינה<br>7.0% העבודה_גשר<br>
Blue_White,חיפה,4000,170 175 449 451 452,182,0,675,445,0,2006,1058,פה,כחול_לבן,סורוקה משה 22 חיפה,34.9928203,32.7747584,0.5274177467597209,0.7111977321048901,סורוקה משה 22 חיפה,12,<br>others:<br>14.5% הליכוד<br>11.3% מרצ<br>7.3% העבודה_גשר<br>
Yahadut_Hatora,בית שמש,2610,60 62.1 62.2 86,26,0,712,211,0,657,446,ג,יהדות_התורה,רבי מאיר בעל הנס 8 בית שמש,34.9929787,31.72612699999999,0.6788432267884322,0.29036515618125824,רבי מאיר בעל הנס 8 בית שמש,9,<br>others:<br>25.6% שס<br>2.4% הליכוד<br>2.0% עצמה_יהודית<br>
Blue_White,אומץ,680,1,1,0,512,399,0,399,237,פה,כחול_לבן,אומץ,34.993129,32.369216,0.5939849624060151,0.779296875,אומץ,10,<br>others:<br>12.0% הליכוד<br>10.8% העבודה_גשר<br>9.5% מרצ<br>
Yahadut_Hatora,בית שמש,2610,73 94,20,0,536,405,4,883,616,ג,יהדות_התורה,נחל גילה 10 בית שמש,34.9934111,31.7098066,0.6976217440543602,0.7353668590272052,נחל גילה 10 בית שמש,9,<br>others:<br>14.7% שס<br>5.8% ימינה<br>5.1% הליכוד<br>
Blue_White,אביאל,679,1,1,0,520,399,0,399,183,פה,כחול_לבן,אביאל,34.993493,32.531346,0.45864661654135336,0.7673076923076924,אביאל,12,<br>others:<br>19.0% הליכוד<br>17.0% מרצ<br>7.3% העבודה_גשר<br>
Blue_White,חיפה,4000,267 284,151,0,447,234,3,463,116,פה,כחול_לבן,מונטיפיורי 15 חיפה,34.9935279,32.8056862,0.2505399568034557,0.4513018322082932,מונטיפיורי 15 חיפה,14,<br>others:<br>22.9% הליכוד<br>16.0% ישראל_ביתנו<br>11.7% מרצ<br>
Yahadut_Hatora,בית שמש,2610,50 64 81,42,0,748,580,6,1648,824,ג,יהדות_התורה,נחל שורק 13 בית שמש,34.9935915,31.7157822,0.5,0.7757009345794392,נחל שורק 13 בית שמש,10,<br>others:<br>28.1% שס<br>8.6% ימינה<br>8.2% הליכוד<br>
Yahadut_Hatora,בית שמש,2610,19 25 31 39 48,11,0,542,282,8,1706,1386,ג,יהדות_התורה,בן זאב יהודה 3 בית שמש,34.9937502,31.7424124,0.8124267291910903,0.6387860843819393,בן זאב יהודה 3 בית שמש,9,<br>others:<br>16.3% שס<br>0.9% הליכוד<br>0.9% עצמה_יהודית<br>
Blue_White,מודיעין-מכבים-רעות,1200,71 83,25,0,657,564,0,1168,475,פה,כחול_לבן,נחליאלי 4 מודיעין-מכבים-רעות,34.993924,31.8958155,0.4066780821917808,0.8557833089311859,נחליאלי 4 מודיעין-מכבים-רעות,14,<br>others:<br>27.3% הליכוד<br>12.4% ימינה<br>6.0% העבודה_גשר<br>
Blue_White,שדה יצחק,2008,1,1,1,396,291,1,290,129,פה,כחול_לבן,הפיקוס שדה יצחק,34.9939916,32.4039197,0.44482758620689655,0.7348484848484849,הפיקוס שדה יצחק,10,<br>others:<br>20.0% הליכוד<br>11.4% צומת<br>10.3% מרצ<br>
Likud,בית שמש,2610,7 8,3,0,607,389,9,830,396,מחל,הליכוד,רביצקי 5 בית שמש,34.9940043,31.75207469999999,0.4771084337349398,0.6441717791411042,רביצקי 5 בית שמש,12,<br>others:<br>22.8% שס<br>9.0% ישראל_ביתנו<br>7.2% כחול_לבן<br>
Blue_White,חיפה,4000,172 183,97,0,433,301,2,719,329,פה,כחול_לבן,אינשטיין אלברט 52 חיפה,34.9940662,32.7822162,0.4575799721835883,0.6370044052863436,אינשטיין אלברט 52 חיפה,12,<br>others:<br>20.4% הליכוד<br>9.6% ישראל_ביתנו<br>7.8% מרצ<br>
Likud,בית שמש,2610,32 41,45,0,682,441,4,961,413,מחל,הליכוד,דרך רבין יצחק 21 בית שמש,34.9941639,31.744339,0.4297606659729448,0.6705882352941176,דרך רבין יצחק 21 בית שמש,17,<br>others:<br>16.5% ישראל_ביתנו<br>12.9% כחול_לבן<br>11.6% שס<br>
Blue_White,חיפה,4000,287.1 287.2 287.3 287.4 287.5,24,0,614,305,2,1344,294,פה,כחול_לבן,מסדה 10 חיפה,34.9943774,32.8091421,0.21875,0.44031311154598823,מסדה 10 חיפה,16,<br>others:<br>19.9% ישראל_ביתנו<br>17.3% הליכוד<br>12.4% מרצ<br>
Likud,אדרת,1123,1,1,0,555,396,0,396,184,מחל,הליכוד,אדרת,34.99444,31.659715,0.46464646464646464,0.7135135135135136,אדרת,11,<br>others:<br>14.9% ימינה<br>11.4% צומת<br>9.8% כחול_לבן<br>
Blue_White,אורנית,3760,1 3 4 6 7 8 10,1,0,628,464,4,3231,1399,פה,כחול_לבן,אורנית,34.9948639,32.1232526,0.432992881460848,0.7569460658416998,אורנית,18,<br>others:<br>27.7% הליכוד<br>11.9% ימינה<br>5.5% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,50 79 80,5,0,522,250,3,794,650,ודעם,הרשימה_המשותפת,קיסריה 20 חיפה,34.994979,32.8158739,0.818639798488665,0.5298013245033113,קיסריה 20 חיפה,13,<br>others:<br>9.6% כחול_לבן<br>3.1% מרצ<br>2.4% העבודה_גשר<br>
Arabs_United_list,חיפה,4000,81 301,58,1,701,353,2,650,371,ודעם,הרשימה_המשותפת,פרץ י. ל. 20 חיפה,34.9950283,32.814691,0.5707692307692308,0.5077279752704791,פרץ י. ל. 20 חיפה,15,<br>others:<br>15.4% ישראל_ביתנו<br>9.4% הליכוד<br>8.8% כחול_לבן<br>
Yahadut_Hatora,בית שמש,2610,53 66,37,0,637,487,2,1034,506,ג,יהדות_התורה,נחל שורק 8 בית שמש,34.9950436,31.7143364,0.48936170212765956,0.7657058388765706,נחל שורק 8 בית שמש,10,<br>others:<br>26.5% שס<br>10.6% הליכוד<br>7.1% ימינה<br>
Arabs_United_list,חיפה,4000,75 77,236,1,696,383,5,711,542,ודעם,הרשימה_המשותפת,צהיון 5 חיפה,34.9955034,32.8177484,0.7623066104078763,0.534074074074074,צהיון 5 חיפה,20,<br>others:<br>12.5% כחול_לבן<br>2.8% מרצ<br>2.4% העבודה_גשר<br>
Blue_White,חיפה,4000,313 323 345,73,0,723,426,7,1138,336,פה,כחול_לבן,סנש חנה 12 חיפה,34.9955589,32.8018103,0.29525483304042177,0.5664370078740157,סנש חנה 12 חיפה,15,<br>others:<br>29.1% הליכוד<br>17.0% ישראל_ביתנו<br>8.0% העבודה_גשר<br>
Blue_White,חיפה,4000,176.1 176.2 176.3 176.4 176.5 176.6,43,0,682,457,0,2669,1395,פה,כחול_לבן,שד אבא חושי 15 חיפה,34.996019,32.7779435,0.5226676657924316,0.6537145650048876,שד אבא חושי 15 חיפה,15,<br>others:<br>15.5% הליכוד<br>11.1% מרצ<br>7.4% העבודה_גשר<br>
Blue_White,חיפה,4000,200 246 247,200,0,583,355,0,1243,679,פה,כחול_לבן,הצלפים 5 חיפה,34.9961083,32.785303,0.5462590506838294,0.6535226077812829,הצלפים 5 חיפה,9,<br>others:<br>14.1% הליכוד<br>9.3% ישראל_ביתנו<br>9.2% מרצ<br>
Yahadut_Hatora,בית שמש,2610,11 34 83,22,0,533,424,1,1109,886,ג,יהדות_התורה,רבנו חיים הלוי 1 בית שמש,34.9961822,31.7419236,0.7989179440937781,0.6787658802177858,רבנו חיים הלוי 1 בית שמש,9,<br>others:<br>18.8% שס<br>0.5% הליכוד<br>0.4% עצמה_יהודית<br>
